website.url,mainBusinessLine.descriptions
www.nologic.fi,Other architectural and engineering activities and related technical consultancy
www.graphogame.com,Computer programming activities
http://www.elisanet.fi/r-sa/,Electrical installation
www.muunne.fi,Computer consultancy activities
www.productor.fi,Computer programming activities
www.musaa.fi,Computer programming activities
www.kw-help.fi,Other architectural and engineering activities and related technical consultancy
www.icebridge.eu,Mechanical and process engineering design
www.logstep.com,Other architectural and engineering activities and related technical consultancy
www.datakunkku.fi,Computer consultancy activities
www.indevit.fi,Computer consultancy activities
www.relico.fi,Private security activities
www.netcave.fi,Computer programming activities
www.tietosirkka.fi,Other information technology and computer service activities
www.anycase.fi,Computer programming activities
www.infolytika.com,Computer programming activities
www.aina-wireless.com,Manufacture of communication equipment
www.experq.com,Computer programming activities
www.las.fi,Electrical installation
www.mapos.fi,Computer consultancy activities
www.koedesign.fi,Industrial design activities
www.tamelec.fi,Electrical installation
www.savantsimulators.com,Computer programming activities
www.cuutio.fi,Computer programming activities
www.gtsoft.fi,Computer programming activities
www.treeform.fi,Industrial design activities
www.zeta.fi,Industrial design activities
http://www.silmusoftware.com,Computer programming activities
www.emerbus.com,Computer consultancy activities
www.codefraction.com,Computer programming activities
www.ilvessolutions.fi,Computer programming activities
www.tinnoff.com,Research and development on engineering and technology
www.nomographics.com,Computer programming activities
www.entersec.fi,Private security activities
www.pcbi.fi,Mechanical and process engineering design
www.ahpower.fi,Electrical installation
www.fulvisol.com,Computer consultancy activities
www.asuntostailaus.fi,Interior design activities
www.polku.io,Computer consultancy activities
www.hakema.net,Computer programming activities
sahkosaneerausturku.fi,Electrical installation
www.intoit.fi,Computer programming activities
www.proelman.fi,Electrical installation
www.siniscape.com,Computer programming activities
www.lauaki.fi,Computer consultancy activities
www.johtoykkoset.fi,Electrical installation
www.pks-kiinteistoturva.fi,Other architectural and engineering activities and related technical consultancy
www.konsultointipeltomaa.fi,Electrical installation
www.allset.fi,Electrical installation
www.megical.com,Computer programming activities
www.belem.fi,Computer programming activities
www.pressrush.com,Computer consultancy activities
www.enerim.com,Computer programming activities
www.cover-it.fi,Computer programming activities
www.corexilium.fi,Computer consultancy activities
www.ilmatar.fi,Production of electricity with hydropower and wind power
www.leadgroup.fi,Computer programming activities
www.y-technics.com,Other information technology and computer service activities
www.nrdesign.fi,Industrial design activities
www.hemiteam.fi,Electrical installation
hcberg.com,Industrial design activities
www.katriniskanen.com,Industrial design activities
www.concept7.fi,Mechanical and process engineering design
www.kukouri.com,Computer programming activities
www.mainiotech.fi,Computer programming activities
www.coala.fi,Computer consultancy activities
www.emailfactory.fi,Computer programming activities
www.kumea.fi,Computer programming activities
www.open-xchange.com,Computer programming activities
www.lauriehoengineering.fi,Electrical engineering design
www.kiyomiya.fi,Computer consultancy activities
www.econcer.com,Research and development on engineering and technology
www.oilwhale.com,Mechanical and process engineering design
www.idsens.fi,Electrical engineering design
www.k-sec.fi,Security systems service activities
www.kainos.com,Computer programming activities
www.knl.fi,Manufacture of communication equipment
www.kajaanigamestudios.com,Computer programming activities
www.spinlog.fi,Computer consultancy activities
www.etuma.com,Computer consultancy activities
www.bitbull.fi,Computer consultancy activities
www.dbpro.fi,Computer programming activities
https://www.finnvoda.fi,Other architectural and engineering activities and related technical consultancy
www.ok-control.fi,Electrical installation
www.harpala.fi,Electrical installation
www.consignor.oy,Computer consultancy activities
www.infototem.com,Computer programming activities
www.elektrospecial.fi,Electrical installation
www.lapuansahkopalvelu.fi,Electrical installation
www.computationalintelligence.fi,Computer programming activities
www.nordicsec.fi,Security systems service activities
www.sandhillaudio.com,Manufacture of consumer electronics
www.ptmtec.com,Mechanical and process engineering design
www.cronvall.fi,Computer programming activities
www.bestnearby.eu,Computer programming activities
www.hitpages.com,Computer programming activities
www.meacode.com,Computer programming activities
www.provisionict.fi,Computer programming activities
www.oivalto.com,Computer programming activities
www.salgrom.fi,Security systems service activities
www.arconsyn.fi,Computer consultancy activities
www.spreadsoft.net,Computer programming activities
www.g30.fi,Other information technology and computer service activities
www.intertechno.org,Computer programming activities
https://toinenveli.fi,Computer programming activities
www.ansahkotekniikka.fi,Electrical installation
www.playfulpixels.com,Computer programming activities
www.neemia.fi,Computer programming activities
www.iisadesign.fi,Interior design activities
www.tosibox.com,Computer programming activities
http://www.deepideas.fi,Other architectural and engineering activities and related technical consultancy
www.srautomaatio.fi,Computer programming activities
www.elysium.fi,Computer programming activities
https://www.secapp.fi,Computer programming activities
www.LNAFIN.com,Other architectural and engineering activities and related technical consultancy
www.filtrabit.com,Mechanical and process engineering design
www.aj-engineering.fi,Other architectural and engineering activities and related technical consultancy
www.polkutech.com,Research and development on engineering and technology
lekacon.fi,Manufacture of prefabricated wooden buildings
www.timma.fi,Computer programming activities
www.saagasähkö.fi,Electrical installation
www.campojat.fi,Computer programming activities
www.tatcompany.fi,Electrical installation
www.instalo.fi,Electrical engineering design
www.riihisoft.fi,Computer programming activities
www.fnelectro.fi,Electrical installation
www.sahkojeesi.fi,Electrical installation
www.selki.asema.fi,Industrial design activities
www.liteplacer.com,Research and development on engineering and technology
https://www.norppandalotti.net,Computer consultancy activities
www.greenact.fi,Other architectural and engineering activities and related technical consultancy
www.tarmokuusisto.fi,Electrical engineering design
www.kahio.fi,Computer consultancy activities
www.saunasella.fi,Interior design activities
www.isg-one.com,Computer consultancy activities
www.vaaraton.fi,Production of electricity with hydropower and wind power
www.kesair.fi,Manufacture of non-domestic cooling and ventilation equipment
www.collapick.com,Computer programming activities
www.psgturva.com,Private security activities
www.rh-sahko.fi,Electrical installation
www.dear-experiences.com,Industrial design activities
www.zure.com,Computer programming activities
www.quattroservices.fi,Electrical installation
www.senira.fi,Computer consultancy activities
www.armik.fi,Industrial design activities
www.valomo.fi,Computer programming activities
www.livion.fi,Computer programming activities
www.virkkuukoukussa.fi,Industrial design activities
