website.url,mainBusinessLine.descriptions
www.narikka.com,Private security activities
www.jabit.fi,Computer consultancy activities
www.lina.fi,Retail sale of fabrics
www.fillarikonsultti.fi,Business and other management consultancy activities
www.jaminjanne.fi,Activities of other membership organisations n.e.c.
www.kahvimaanauto.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.prosys.fi,Computer programming activities
www.seasongolf.fi,Operation of sports facilities
www.ore.fi,"Other retail sale of hardware, plumbing and building materials"
www.kampaamoeirajamariaoy.fi,Hairdressing activities
www.cag.fi,"Other activities auxiliary to financial services, except insurance and pension funding"
www.lappires.com,Restaurants
www.salutem.fi,Wholesale of diagnostic instruments and medical and orthopaedic equipment
www.renson.fi,Repair and maintenance of other special-purpose machines
www.businessbonsai.fi,Business and other management consultancy activities
www.cerella.fi,"Wholesale of computers, computer peripheral equipment and software"
www.paivakotivakkara.com,Other child day-care
www.vantaansahkotoimi.fi,Electrical engineering design
www.pihajalava.fi,Freight transport by road
www.mlaukkanen.fi,Computer consultancy activities
www.outeko.fi,Manufacture of electricity distribution and control apparatus
www.lehtimakimatkat.fi,Tour operator activities
www.kaihdinmaailma.fi,Retail sale of carpets and curtains
www.amv-trading.com,Computer consultancy activities
www.showhouse.fi,Show production and management activities
www.sma.fi,Other reservation service and related activities
www.petbiomics.com,Laboratory examinations
http://www.savoneramessut.fi,Organisation of conventions and trade shows
www.pappilanpidot.fi,Restaurants
www.silvernet.fi,Manufacture of jewellery and related articles
www.4tp.fi,Other construction activities
www.aptrucks.fi,Wholesale of lorries and other heavy motor vehicles
www.tilaan.com,Retail sale of furniture
www.bfshop.fi,Letting of other real estate
http://www.araqua.com/,Computer programming activities
www.hyvinvointiarkki.fi,Other personal service activities n.e.c.
www.kaamos.net,Computer programming activities
www.astiataivas.fi,Second-hand bookshops
ag-partners.fi,"Other professional, scientific and technical activities"
www.oconnells.fi,Restaurants
www.rp-group.fi,"Other financial service activities, except insurance and pension funding n.e.c."
www.livenation.fi,Performing arts
www.suoet.co,Graphic design activities
www.lemmikkienlomakoti.fi,Veterinary activities
www.ravintolacolorado.fi,Restaurants
www.mbparketit.com,Floor and wall covering
www.kelloapu.fi,Retail sale of watches and jewellery in specialised stores
"www.doranova.fi, www.doranova.fi",Wholesale of other machinery for use in industry
www.restamax.fi,Restaurants
www.gaudeamus.fi,Book publishing
www.cafetrube.fi,CafÚs and coffee bars
ipioy.fi,Roofing activities
www.tinet.fi,Computer programming activities
www.tietovisio.fi,Business and other management consultancy activities
www.pvpoy.fi,Electrical installation
www.lamminjatehuolto.fi,Freight transport by road
www.levotest.com,Agents involved in the sale of a variety of goods
www.evaclean.fi,General cleaning of buildings
www.kotiposti.net,"Other retail sale not in stores, stalls or markets"
www.makiset.fi,Combined facilities support activities
www.hydro-kemi.fi,Wholesale of other machinery for use in industry
www.kaktus.fi,Advertising agency activities
www.avantinet.fi,Advertising agency activities
www.yhteisetlapsemme.fi,Residential and professional family care activities for children and young people
www.artokorpela.fi,Freight transport by road
www.kiinteistomaailma.fi/kuopio-puijonkatu,Real estate agencies
www.kibron.com,Research and development on engineering and technology
www.markkinointiekivela.fi,Wholesale of lorries and other heavy motor vehicles
www.titec.fi,Retail sale of motor vehicle parts and accessories (excl. tyres)
www.tarvemetalli.fi,Wholesale of metal and mineral products
www.aem.com.sg,Mechanical and process engineering design
www.tyokalumyynti.fi,Wholesale of tools and materials
www.kuumalahde.fi,Wholesale of bathroom furniture and supplies
www.sininenarkki.fi,Advertising agency activities
www.jollmed.com,Other construction activities
www.voimalaitoshuolto.fi,Other specialised construction activities n.e.c.
www.salonklipsi.fi,Hairdressing activities
www.alaraatikka.fi,Management of real estate on a fee or contract basis
www.advocare.fi,Legal representation activities
www.transmix.fi,Sound recording and music publishing activities
www.tyonohjausajantaikaa.fi,Other personal service activities n.e.c.
www.market-touch.org,Translation and interpretation activities
www.yritma.fi,Publishing of newspapers
rakennusmyyra.fi,Construction of residential and non-residential buildings
www.lamminkiinteistokeskus.fi,Real estate agencies
www.enilar.fi,Retail sale of gift articles and hobby materials
www.coffeetime.fi,Wholesale of machinery and equipment n.e.c.
www.liimakon.fi,Construction of residential and non-residential buildings
www.forssansk.fi,Retail sale of medical and orthopaedic goods in specialised stores
www.milltamo.fi,Manufacture of other general-purpose machinery n.e.c.
www.doppo.fi,Real estate agencies
www.upknowledge.com,Computer programming activities
www.chiquita.com,Wholesale of fruit and vegetables
www.mediafocus.fi,Advertising agency activities
www.lansio.com,Freight transport by road
www.norketek.fi,Wholesale of plumbing and heating equipment and supplies
www.luontokuva.org,Publishing of journals and periodicals
www.roschier.com,Legal representation activities
http://www.perplex.biz/,"Wholesale of computers, computer peripheral equipment and software"
www.kwfilter.fi,Repair and maintenance of other special-purpose machines
www.evelace.fi,Wholesale of clothing and footwear
www.cooltech.fi,Manufacture of non-domestic cooling and ventilation equipment
stuomaala.fi,Legal advisory activities
www.hiusmuotoilupoint.fi,Hairdressing activities
www.blosari.com,Sound recording and music publishing activities
www.siprosol.fi,Repair of computers and peripheral equipment
www.lhouse.fi,Fund management activities
www.sanwell.fi,Manufacture of tools
www.telkanpesa.fi,Letting of dwellings
www.arkdt.fi,Architectural activities
www.ednacraft.com,"Other professional, scientific and technical activities"
www.ednados.fi,Restaurants
www.interfoto.fi,Wholesale of photographic equipment and supplies
www.everydaydesign.fi,Show production and management activities
www.erkkeri.fi,Real estate agencies
www.circulation.fi,Letting of other real estate
www.gwmsystems.fi,"Manufacture of instruments and appliances for measuring, testing and navigation"
www.hexele.fi,Manufacture of electronic components
www.putsblank.fi,General cleaning of buildings
www.ravintolapiano.fi,Restaurants
www.lakiluotsit.fi,Other legal activities
www.mptkuljetus.fi,Freight transport by road
www.deceo.fi,Operation of dwellings and residential real estate
www.lakaudentilijaisannointi.fi,Operation of dwellings and residential real estate
www.uunikeramis.com,Manufacture of refractory products
www.ttke.fi,Wholesale of tools and materials
www.dmx-palvelut.fi,General cleaning of buildings
www.loikka.com,Business and other management consultancy activities
www.keskusoptikko.fi,Retail sale of optical goods
www.motorengas.fi,Wholesale of motorcycles and related parts and accessories
www.softavenue.fi,Computer programming activities
www.kaikkienilona.fi,Retail sale of clothing in non-specialized stores
www.kalustepisara.fi,"Other retail sale of hardware, plumbing and building materials"
www.vantaanteknoilma.fi,"Plumbing, heat and air-conditioning installation"
www.skolleri.fi,Business and other management consultancy activities
www.dpi.fi,Artistic creation
www.teperi.co,Legal representation activities
www.puuha.fi,Development of building projects
www.justeeri.fi,Operation of dwellings and residential real estate
www.mb.ax,Retail sale of books in specialised stores
www.goremehoyhtya.fi,CafÚs
www.hero24.com,Other information service activities n.e.c.
www.larsjohnson.net,Wholesale of stationary and other office supplies
www.ht-kodinpalvelut.fi,General cleaning of buildings
www.somsola.com,Other educational institutions
www.peverk.fi,Manufacture of other special-purpose machinery n.e.c.
www.taipalsaari.fi/yrityshakemisto,Letting of other real estate
www.ppt.fi,Temporary employment agency activities
www.mattoduo.fi,Floor and wall covering
www.tawi.fi,"Retail sale of computers, peripheral units and software in specialised stores"
www.antturidesign.com,Advertising agency activities
etacapital.fi,Retail sale of household equipment n.e.c.
www.onnenpari.fi,Business and other management consultancy activities
www.dinotransport.fi,Freight transport by road
www.bocksan.fi,Wholesale of other intermediate products
www.autofiksaamo.com,Maintenance and repair of motor vehicles (excl. tyres)
www.wekko.fi,Retail sale of household equipment n.e.c.
www.satanen.com/lsm,Real estate agencies
www.tanssiajaterapiaa.com,Physiotherapy
www.beardowadams.com,Wholesale of wallpaper and floor coverings
www.asianajotoimistojyrkipekkala.fi,Legal representation activities
www.industria.fi,Business and other management consultancy activities
www.mhy.fi/etela-karjala,Support services to forestry
www.tyokaluassa.net,"Other retail sale of hardware, plumbing and building materials"
www.rakennuseinio.fi,Construction of residential and non-residential buildings
www.mininvest.fi,"Other financial service activities, except insurance and pension funding n.e.c."
www.arepa.fi,Site preparation
www.duopalvelut.fi,Development of building projects
www.terastyo.fi,Manufacture of other fabricated metal products n.e.c.
www.jali.fi,Advertising agency activities
www.kase.fi/jupaka,Other construction activities
www.deltaco.fi,"Wholesale of computers, computer peripheral equipment and software"
www.malminpiukatpaikat.fi,Operation of sports facilities
www.lhj.fi,Treatment and disposal of non-hazardous waste
https://www.montessorikerava.fi/,Child day-care homes
www.stationmir.fi,Advertising agency activities
www.grutech.fi,Wholesale of other machinery for use in industry
www.turunvesihuolto.fi,"Water collection, treatment and supply"
www.jr-machines.fi,Wholesale of machine tools
www.hofs.fi,Restaurants
www.kuljetuskuosmanen.com,Freight transport by road
www.samhita.fi,Wholesale of health food
www.rohkearuusu.fi,Advertising agency activities
www.sordino.fi,Computer programming activities
www.netticket.fi,Other reservation service and related activities
www.opintiet.fi,Other reservation service and related activities
www.mattikelloniemi.fi,Renting of construction or demolition equipment with operator
www.kanalankartano.com,Residential and professional family care activities for children and young people
